lat0,lat1,LONGITUDE,LATITUDE,,,,,,
-8903391,4126543.634,-89.03391,41.26543634,,,,,,
-8872640.383,4055396.822,-88.72640383,40.55396822,,,,,,
-8891685.068,4112338.747,-88.91685068,41.12338747,,,,,,
-8841095.57,4053865.969,-88.4109557,40.53865969,,,,,,
-9194316.486,4041160.274,-91.94316486,40.41160274,,,,,,
-9009342.763,4144343.742,-90.09342763,41.44343742,,,,,,
-9028489.758,4168789.005,-90.28489758,41.68789005,,,,,,
-8865317.582,3957389.867,-88.65317582,39.57389867,,,,,,
-9026964.714,4173194.848,-90.26964714,41.73194848,,,,,,
-9027376.548,4153585.897,-90.27376548,41.53585897,,,,,,
-9012593.296,4172745.998,-90.12593296,41.72745998,,,,,,
-9010311.255,4164955.739,-90.10311255,41.64955739,,,,,,
-9012014.487,4149079.243,-90.12014487,41.49079243,,,,,,
-9007361.286,4153002.099,-90.07361286,41.53002099,,,,,,
-8921925.603,4093647.483,-89.21925603,40.93647483,,,,,,
-8881493.562,4073860.968,-88.81493562,40.73860968,,,,,,
-8972173.545,4090259.076,-89.72173545,40.90259076,,,,,,
-8975747.989,4131396.737,-89.75747989,41.31396737,,,,,,
-8944476.917,4084622.354,-89.44476917,40.84622354,,,,,,
-8962910.509,4054856.293,-89.62910509,40.54856293,,,,,,
-8866078.689,3893478.76,-88.66078689,38.9347876,,,,,,
-8868389.058,4092400.909,-88.68389058,40.92400909,,,,,,
-8966572.998,4132805.363,-89.66572998,41.32805363,,,,,,
-9102585.895,4114601.481,-91.02585895,41.14601481,,,,,,
-8854220.366,4014044.7,-88.54220366,40.140447,,,,,,
-8905961.832,4135028.51,-89.05961832,41.3502851,,,,,,
-8895384.978,4101138.842,-88.95384978,41.01138842,,,,,,
-8941248.93,4107173.179,-89.4124893,41.07173179,,,,,,
-8948997.112,4121582.42,-89.48997112,41.2158242,,,,,,
-8938419.891,4122081.605,-89.38419891,41.22081605,,,,,,
-8910027.265,4105674.214,-89.10027265,41.05674214,,,,,,
-8991242.624,3824026.459,-89.91242624,38.24026459,,,,,,
-8902623.232,3863337.403,-89.02623232,38.63337403,,,,,,
-8923169.057,4111590.076,-89.23169057,41.11590076,,,,,,
-9023346.781,4156641.158,-90.23346781,41.56641158,,,,,,
-9032452.704,4141359.74,-90.32452704,41.4135974,,,,,,
-8791991.986,3976890.712,-87.91991986,39.76890712,,,,,,
-8774428.809,3995905.854,-87.74428809,39.95905854,,,,,,
-13337434.22,4096689.366,-133.3743422,40.96689366,,,,,,
-13426581.02,4116201.568,-134.2658102,41.16201568,,,,,,
-13421776.53,4111347.815,-134.2177653,41.11347815,,,,,,
-8843970.65,4004474.056,-88.4397065,40.04474056,,,,,,
-8993625.526,4051711.894,-89.93625526,40.51711894,,,,,,
-9010821.895,4024048.848,-90.10821895,40.24048848,,,,,,
-8835304.008,4084445.347,-88.35304008,40.84445347,,,,,,
-8855392.576,4034465.218,-88.55392576,40.34465218,,,,,,
-9063106.172,4064240.605,-90.63106172,40.64240605,,,,,,
-9106032.616,4006526.337,-91.06032616,40.06526337,,,,,,
-8854817.641,4076287.997,-88.54817641,40.76287997,,,,,,
-8903644.895,4081844.466,-89.03644895,40.81844466,,,,,,
-8892691.011,4088699.743,-88.92691011,40.88699743,,,,,,
-8915890.022,4089523.162,-89.15890022,40.89523162,,,,,,
-8826166.51,4085514.524,-88.2616651,40.85514524,,,,,,
-9026185.438,4076314.731,-90.26185438,40.76314731,,,,,,
-9021109.119,4066381.615,-90.21109119,40.66381615,,,,,,
-8879354.952,4054828.481,-88.79354952,40.54828481,,,,,,
-8879210.571,4055959.03,-88.79210571,40.5595903,,,,,,
-8853030.144,4110827.286,-88.53030144,41.10827286,,,,,,
-9170937.326,4063012.955,-91.70937326,40.63012955,,,,,,
-9073890.3,4017900.525,-90.738903,40.17900525,,,,,,
-9048533.063,4070708.691,-90.48533063,40.70708691,,,,,,
-8983616.845,4136068.965,-89.83616845,41.36068965,,,,,,
-9090406.464,4008049.322,-90.90406464,40.08049322,,,,,,
-13421676.32,4127821.949,-134.2167632,41.27821949,,,,,,
-13421184.57,4135140.196,-134.2118457,41.35140196,,,,,,
-8954964.114,4104167.096,-89.54964114,41.04167096,,,,,,
-8789184.709,3992043.3,-87.89184709,39.920433,,,,,,
-9016186.289,4110293.291,-90.16186289,41.10293291,,,,,,
-9031744.907,4133166.724,-90.31744907,41.33166724,,,,,,
-8816418.668,4013664.992,-88.16418668,40.13664992,,,,,,
-8901852.917,3860053.59,-89.01852917,38.6005359,,,,,,
-8991301.886,4086910.256,-89.91301886,40.86910256,,,,,,
-9052937.895,4099908.776,-90.52937895,40.99908776,,,,,,
-8860770.519,4028533.542,-88.60770519,40.28533542,,,,,,
-8881970.796,4051585.323,-88.81970796,40.51585323,,,,,,
-8884520.396,4053791.987,-88.84520396,40.53791987,,,,,,
-8887993.381,4039173.733,-88.87993381,40.39173733,,,,,,
-8912116.101,4096948.164,-89.12116101,40.96948164,,,,,,
-8911904.604,3986904.457,-89.11904604,39.86904457,,,,,,
-13380249.14,4111440.174,-133.8024914,41.11440174,,,,,,
-8896695.965,3881761.698,-88.96695965,38.81761698,,,,,,
-9056891.616,4084802.994,-90.56891616,40.84802994,,,,,,
-8867456.724,4103186.539,-88.67456724,41.03186539,,,,,,
-8863359.255,4087975.383,-88.63359255,40.87975383,,,,,,
-8904346.463,4131147.597,-89.04346463,41.31147597,,,,,,
-9044587.413,3996804.476,-90.44587413,39.96804476,,,,,,
-8836588.44,4098400.508,-88.3658844,40.98400508,,,,,,
-8787811.976,3996536.127,-87.87811976,39.96536127,,,,,,
-8845474.623,4013229.791,-88.45474623,40.13229791,,,,,,
-8864329.98,4055085.694,-88.6432998,40.55085694,,,,,,
-8836714.052,4086327.04,-88.36714052,40.8632704,,,,,,
-8787656.239,3984966.704,-87.87656239,39.84966704,,,,,,
-9128364.65,4098619.626,-91.2836465,40.98619626,,,,,,
-8924185.916,4081737.423,-89.24185916,40.81737423,,,,,,
-9025303.128,4028186.971,-90.25303128,40.28186971,,,,,,
-8980870.969,4123768.941,-89.80870969,41.23768941,,,,,,
-9155584.407,4067416.845,-91.55584407,40.67416845,,,,,,
-8986989.328,4065690.418,-89.86989328,40.65690418,,,,,,
-9116555.187,4057357.227,-91.16555187,40.57357227,,,,,,
-9017083.745,4028587.192,-90.17083745,40.28587192,,,,,,
-8908894.991,4913923.078,-89.08894991,49.13923078,,,,,,
-8861358.628,4942371.86,-88.61358628,49.4237186,,,,,,
-8859009.693,5152136.645,-88.59009693,51.52136645,,,,,,
-8853092.715,4951265.737,-88.53092715,49.51265737,,,,,,
-8811158.562,4923671.575,-88.11158562,49.23671575,,,,,,
-8682754.716,4855937.23,-86.82754716,48.5593723,,,,,,
-8836468.683,4911480.106,-88.36468683,49.11480106,,,,,,
-8894056.382,4885854.339,-88.94056382,48.85854339,,,,,,
-8124904.496,5527876.788,-81.24904496,55.27876788,,,,,,
-8130328.128,5413186.983,-81.30328128,54.13186983,,,,,,
-8095672.429,5290095.846,-80.95672429,52.90095846,,,,,,
-8151827.316,5293944.8,-81.51827316,52.939448,,,,,,
-8151038.316,5422208.778,-81.51038316,54.22208778,,,,,,
-8077426.941,5289422.054,-80.77426941,52.89422054,,,,,,
-9884933.27,4095401.047,-98.8493327,40.95401047,,,,,,
-9986188.857,3979541.803,-99.86188857,39.79541803,,,,,,
-9890340.266,4059956.647,-98.90340266,40.59956647,,,,,,
-9872884.168,4099276.626,-98.72884168,40.99276626,,,,,,
-9855756.104,4125406.737,-98.55756104,41.25406737,,,,,,
-9929062.49,4083385.869,-99.2906249,40.83385869,,,,,,
-9926405.766,4091889.482,-99.26405766,40.91889482,,,,,,
-9920809.016,4104219.862,-99.20809016,41.04219862,,,,,,
-9910867.882,4096726.883,-99.10867882,40.96726883,,,,,,
-9904542.971,4089830.389,-99.04542971,40.89830389,,,,,,
-9898055.457,4100801.126,-98.98055457,41.00801126,,,,,,
-9888336.728,3979992.623,-98.88336728,39.79992623,,,,,,
-9901786.824,3990984.27,-99.01786824,39.9098427,,,,,,
-9884180.721,4001578.307,-98.84180721,40.01578307,,,,,,
-10094220.67,4046846.704,-100.9422067,40.46846704,,,,,,
-10082067.95,4063425.594,-100.8206795,40.63425594,,,,,,
-10073518.25,4038685.736,-100.7351825,40.38685736,,,,,,
-9923874.604,4001836.84,-99.23874604,40.0183684,,,,,,
-9913142.042,3999183.74,-99.13142042,39.9918374,,,,,,
-9901509.116,3973130.386,-99.01509116,39.73130386,,,,,,
-9855311.566,3991734.985,-98.55311566,39.91734985,,,,,,
-9866954.92,4001599.699,-98.6695492,40.01599699,,,,,,
-10006360.04,3679058.325,-100.0636004,36.79058325,,,,,,
-9936031.086,3683978.527,-99.36031086,36.83978527,,,,,,
-9996294.739,3679385.177,-99.96294739,36.79385177,,,,,,
-9911479.779,3673536.738,-99.11479779,36.73536738,,,,,,
-10037724.4,3785316.853,-100.377244,37.85316853,,,,,,
-10026642.43,3795420.301,-100.2664243,37.95420301,,,,,,
-10075544.15,3745795.422,-100.7554415,37.45795422,,,,,,
-9879236.034,3808435.693,-98.79236034,38.08435693,,,,,,
-10108863.73,3653325.247,-101.0886373,36.53325247,,,,,,
-10108863.79,3653325.306,-101.0886379,36.53325306,,,,,,
-9928284.908,3759119.092,-99.28284908,37.59119092,,,,,,
-9859813.374,3695008.956,-98.59813374,36.95008956,,,,,,
-9873967.1,3708215.911,-98.739671,37.08215911,,,,,,
-9946450.388,3700722.701,-99.46450388,37.00722701,,,,,,
-9853589.152,3829601.594,-98.53589152,38.29601594,,,,,,
-9933364.553,3657599.429,-99.33364553,36.57599429,,,,,,
-10025727.82,3681187.685,-100.2572782,36.81187685,,,,,,
-10088749.21,3672129.146,-100.8874921,36.72129146,,,,,,
-9903219.874,3767872.104,-99.03219874,37.67872104,,,,,,
-10011177.52,3704431.861,-100.1117752,37.04431861,,,,,,
-10025207.84,3793652.732,-100.2520784,37.93652732,,,,,,
-10092073.51,3636058.055,-100.9207351,36.36058055,,,,,,
-9850172.48,3742774.497,-98.5017248,37.42774497,,,,,,
-9868269.182,3720677.188,-98.68269182,37.20677188,,,,,,
-9857986.943,3720183.25,-98.57986943,37.2018325,,,,,,
-10070083.02,3809164.148,-100.7008302,38.09164148,,,,,,
-10090553.81,3739718.697,-100.9055381,37.39718697,,,,,,
-10088591.87,3777531.344,-100.8859187,37.77531344,,,,,,
-9876988.39,3828356.732,-98.7698839,38.28356732,,,,,,
-9890291.193,3835694.737,-98.90291193,38.35694737,,,,,,
-9878091.375,3803171.657,-98.78091375,38.03171657,,,,,,
-9941424.696,3679905.741,-99.41424696,36.79905741,,,,,,
-9924535.38,3768818.737,-99.2453538,37.68818737,,,,,,
-9939186.243,3760322.336,-99.39186243,37.60322336,,,,,,
-9992455.353,3578287.157,-99.92455353,35.78287157,,,,,,
-9943895.057,3543570.626,-99.43895057,35.43570626,,,,,,
-10118092.98,3694312.886,-101.1809298,36.94312886,,,,,,
-9858374.996,3653208.366,-98.58374996,36.53208366,,,,,,
-9963440.383,3605377.795,-99.63440383,36.05377795,,,,,,
-9913852.443,3723742.15,-99.13852443,37.2374215,,,,,,
-9859946.666,3805997.045,-98.59946666,38.05997045,,,,,,
-8907119.89,5183656.747,-89.0711989,51.83656747,,,,,,
-8789187.538,4854534.774,-87.89187538,48.54534774,,,,,,
-8957684.272,5101940.48,-89.57684272,51.0194048,,,,,,
-8719936.424,4953245.17,-87.19936424,49.5324517,,,,,,
-8879321.816,5121445.782,-88.79321816,51.21445782,,,,,,
-8939010.67,5101681.356,-89.3901067,51.01681356,,,,,,
-8903037.788,5105823.612,-89.03037788,51.05823612,,,,,,
-8919826.181,5111946.632,-89.19826181,51.11946632,,,,,,
-8865599.625,5003570.539,-88.65599625,50.03570539,,,,,,
-8859017.606,4907683.896,-88.59017606,49.07683896,,,,,,
-8860383.281,4879647.305,-88.60383281,48.79647305,,,,,,
-8888129.076,5064950.022,-88.88129076,50.64950022,,,,,,
-8908253.101,5170253.13,-89.08253101,51.7025313,,,,,,
-8862754.514,5009722.562,-88.62754514,50.09722562,,,,,,
-8952985.218,4901275.115,-89.52985218,49.01275115,,,,,,
-8946485.385,5124874.028,-89.46485385,51.24874028,,,,,,
-8152463.599,5456878.649,-81.52463599,54.56878649,,,,,,
-8044298.253,5451604.574,-80.44298253,54.51604574,,,,,,
-8099137.867,5517701.956,-80.99137867,55.17701956,,,,,,
-8146302.995,5536032.719,-81.46302995,55.36032719,,,,,,
-8130485.249,5463311.328,-81.30485249,54.63311328,,,,,,
-8104782.024,5346700.881,-81.04782024,53.46700881,,,,,,
-8102113.523,5327021.845,-81.02113523,53.27021845,,,,,,
-8135226.043,5433576.388,-81.35226043,54.33576388,,,,,,
-9889895.332,4104029.751,-98.89895332,41.04029751,,,,,,
-9909489.136,4084036.85,-99.09489136,40.8403685,,,,,,
-10013864.26,4110098.065,-100.1386426,41.10098065,,,,,,
-9882920.566,4154185.544,-98.82920566,41.54185544,,,,,,
-9875814.625,4067052.702,-98.75814625,40.67052702,,,,,,
-10023930.36,4158344.836,-100.2393036,41.58344836,,,,,,
-9865351.86,3935310.376,-98.6535186,39.35310376,,,,,,
-9910886.477,4075973.166,-99.10886477,40.75973166,,,,,,
-9898704.773,3958987.756,-98.98704773,39.58987756,,,,,,
-10089881.1,4078574.643,-100.898811,40.78574643,,,,,,
-9969289.907,4037947.848,-99.69289907,40.37947848,,,,,,
-9846747.026,4065399.514,-98.46747026,40.65399514,,,,,,
-9825290.657,4092240.649,-98.25290657,40.92240649,,,,,,
-9964982.421,4078985.256,-99.64982421,40.78985256,,,,,,
-10038026.42,3964205.902,-100.3802642,39.64205902,,,,,,
-10057108.14,4021521.871,-100.5710814,40.21521871,,,,,,
-9854929.931,4132018.396,-98.54929931,41.32018396,,,,,,
-9929314.173,3864975.089,-99.29314173,38.64975089,,,,,,
-9914904.04,3894240.751,-99.1490404,38.94240751,,,,,,
-9818555.955,4137462.813,-98.18555955,41.37462813,,,,,,
-9936854.871,3746126.979,-99.36854871,37.46126979,,,,,,
-10112580.51,3757996.697,-101.1258051,37.57996697,,,,,,
-9883375.368,3780934.921,-98.83375368,37.80934921,,,,,,
-10008956.09,3828874.663,-100.0895609,38.28874663,,,,,,
-10062694.89,3744789.79,-100.6269489,37.4478979,,,,,,
-9972235.145,3668773.553,-99.72235145,36.68773553,,,,,,
-9853079.315,3758672.406,-98.53079315,37.58672406,,,,,,
-10174179.03,3682304.726,-101.7417903,36.82304726,,,,,,
-10137612.66,3698601.556,-101.3761266,36.98601556,,,,,,
-10078859.14,3702938.944,-100.7885914,37.02938944,,,,,,
-9947842.832,3715508.975,-99.47842832,37.15508975,,,,,,
-9910231.882,3805178.604,-99.10231882,38.05178604,,,,,,
-9904053.411,3791232.519,-99.04053411,37.91232519,,,,,,
-10004337.85,3722805.512,-100.0433785,37.22805512,,,,,,
-9851999.227,3788530.652,-98.51999227,37.88530652,,,,,,
-9858251.047,3774491.567,-98.58251047,37.74491567,,,,,,
-10011307.04,3714040.688,-100.1130704,37.14040688,,,,,,
-9937970.282,3708366.268,-99.37970282,37.08366268,,,,,,
-9929755.721,3695112.965,-99.29755721,36.95112965,,,,,,
-9927891.132,3627419.276,-99.27891132,36.27419276,,,,,,
-9872316.534,3736245.504,-98.72316534,37.36245504,,,,,,
-9939106.869,3813235.665,-99.39106869,38.13235665,,,,,,
-9888615.539,3785159.188,-98.88615539,37.85159188,,,,,,
-9951978.155,3685723.235,-99.51978155,36.85723235,,,,,,
-10037053.38,3818174.693,-100.3705338,38.18174693,,,,,,
-10138285.4,3829750.615,-101.382854,38.29750615,,,,,,
-10137090.86,3669598.712,-101.3709086,36.69598712,,,,,,
-9926489.17,3683364.196,-99.2648917,36.83364196,,,,,,
-9893191.144,3737574.989,-98.93191144,37.37574989,,,,,,
-9931160.804,3672770.686,-99.31160804,36.72770686,,,,,,
-8932160.199,4892821.018,-89.32160199,48.92821018,,,,,,
-8852468.812,4980198.079,-88.52468812,49.80198079,,,,,,
-8828184.809,5067154.493,-88.28184809,50.67154493,,,,,,
-8887412.084,5192742.436,-88.87412084,51.92742436,,,,,,
-8928308.292,5103640.057,-89.28308292,51.03640057,,,,,,
-8949276.245,4921640.351,-89.49276245,49.21640351,,,,,,
-8836101.785,4910295.652,-88.36101785,49.10295652,,,,,,
-8892267.048,5112816.703,-88.92267048,51.12816703,,,,,,
-8876828.283,4888439.128,-88.76828283,48.88439128,,,,,,
-8851597.809,4985899.897,-88.51597809,49.85899897,,,,,,
-8906204.372,4883566.809,-89.06204372,48.83566809,,,,,,
-8852894.042,4987080.564,-88.52894042,49.87080564,,,,,,
-8854276.84,4986698.196,-88.5427684,49.86698196,,,,,,
-8938739.679,4965991.546,-89.38739679,49.65991546,,,,,,
-8159264.639,5577868.331,-81.59264639,55.77868331,,,,,,
-8138807.679,5517158.429,-81.38807679,55.17158429,,,,,,
-8082431.837,5602337.027,-80.82431837,56.02337027,,,,,,
-8076624.321,5455876.094,-80.76624321,54.55876094,,,,,,
-8060125.944,5621136.764,-80.60125944,56.21136764,,,,,,
-8079222.481,5284138.545,-80.79222481,52.84138545,,,,,,
-8120506.819,5590055.511,-81.20506819,55.90055511,,,,,,
-8134211.978,5274864.435,-81.34211978,52.74864435,,,,,,
-8150454.634,5536002.61,-81.50454634,55.3600261,,,,,,
-8110581.896,5587773.877,-81.10581896,55.87773877,,,,,,
-9832106.478,3955152.32,-98.32106478,39.5515232,,,,,,
-10035785.32,4140894.131,-100.3578532,41.40894131,,,,,,
-10055606.18,4138997.226,-100.5560618,41.38997226,,,,,,
-9989396.333,3959822.357,-99.89396333,39.59822357,,,,,,
-10061337.79,4121964.002,-100.6133779,41.21964002,,,,,,
-10097516.59,3871600.786,-100.9751659,38.71600786,,,,,,
-10124090.52,4021249.084,-101.2409052,40.21249084,,,,,,
-9876231.98,4063427.933,-98.7623198,40.63427933,,,,,,
-10132314.72,3949353.594,-101.3231472,39.49353594,,,,,,
-10135170.21,3948412.33,-101.3517021,39.4841233,,,,,,
-10136791.64,3943050.727,-101.3679164,39.43050727,,,,,,
-10135060.2,3952778.623,-101.350602,39.52778623,,,,,,
-10133831.17,3946489.018,-101.3383117,39.46489018,,,,,,
-10134518.81,3949937.906,-101.3451881,39.49937906,,,,,,
-10136625.85,3945409.216,-101.3662585,39.45409216,,,,,,
-10130510.77,3955123.182,-101.3051077,39.55123182,,,,,,
-10135868.02,3882449.528,-101.3586802,38.82449528,,,,,,
-10008493.77,3891068.193,-100.0849377,38.91068193,,,,,,
-9894994.644,3908279.262,-98.94994644,39.08279262,,,,,,
-7934905.69,5119368.639,-79.3490569,51.19368639,,,,,,
-9874210.433,3810013.161,-98.74210433,38.10013161,,,,,,
-9985239.036,3571524.279,-99.85239036,35.71524279,,,,,,
-9986202.643,3577776.362,-99.86202643,35.77776362,,,,,,
-9887653.323,3557108.644,-98.87653323,35.57108644,,,,,,
-9976208.259,3575638.984,-99.76208259,35.75638984,,,,,,
-10037353.24,3795184.21,-100.3735324,37.9518421,,,,,,
-10047435.49,3806657.443,-100.4743549,38.06657443,,,,,,
-9985456.075,3677259.145,-99.85456075,36.77259145,,,,,,
-9919514.467,3820957.622,-99.19514467,38.20957622,,,,,,
-10041482.46,3717497.734,-100.4148246,37.17497734,,,,,,
-10027912.68,3787671.513,-100.2791268,37.87671513,,,,,,
-9854809.381,3702950.562,-98.54809381,37.02950562,,,,,,
-10069902.97,3689927.592,-100.6990297,36.89927592,,,,,,
-10053661.76,3682193.999,-100.5366176,36.82193999,,,,,,
-9894548.696,3712762.014,-98.94548696,37.12762014,,,,,,
-9869417.45,3825392.85,-98.6941745,38.2539285,,,,,,
-9893281.089,3657820.285,-98.93281089,36.57820285,,,,,,
-10018418.22,3808989.494,-100.1841822,38.08989494,,,,,,
-10006719.71,3775814.669,-100.0671971,37.75814669,,,,,,
-9964376.732,3823820.895,-99.64376732,38.23820895,,,,,,
-9859172.217,3745580.674,-98.59172217,37.45580674,,,,,,
-10006496.39,3740123.973,-100.0649639,37.40123973,,,,,,
-10014430.09,3747143.95,-100.1443009,37.4714395,,,,,,
-9911108.995,3696195.803,-99.11108995,36.96195803,,,,,,
-9980386.741,3732081.894,-99.80386741,37.32081894,,,,,,
-8875464.307,4898768.157,-88.75464307,48.98768157,,,,,,
-8808226.676,4916810.473,-88.08226676,49.16810473,,,,,,
-8839222.114,4905932.719,-88.39222114,49.05932719,,,,,,
-8854292.756,5118992.534,-88.54292756,51.18992534,,,,,,
-8890960.928,5041865.123,-88.90960928,50.41865123,,,,,,
-8910142.409,5113494.229,-89.10142409,51.13494229,,,,,,
-8856528.997,4952570.936,-88.56528997,49.52570936,,,,,,
-8853286.998,4978680.857,-88.53286998,49.78680857,,,,,,
-8867636.059,4971468.063,-88.67636059,49.71468063,,,,,,
-8921549.069,5173902.332,-89.21549069,51.73902332,,,,,,
-8916749.045,5172572.119,-89.16749045,51.72572119,,,,,,
-8897495.524,4933505.155,-88.97495524,49.33505155,,,,,,
-8946877.017,5132003.235,-89.46877017,51.32003235,,,,,,
-8943373.86,5087124.29,-89.4337386,50.8712429,,,,,,
-8858299.872,4954483.64,-88.58299872,49.5448364,,,,,,
-8730727.283,4918351.44,-87.30727283,49.1835144,,,,,,
-8830988.894,5012766.258,-88.30988894,50.12766258,,,,,,
-8853621.423,4977233.371,-88.53621423,49.77233371,,,,,,
-8081378.705,5338505.647,-80.81378705,53.38505647,,,,,,
-8128590.46,5419857.634,-81.2859046,54.19857634,,,,,,
-8114458.102,5349242.821,-81.14458102,53.49242821,,,,,,
-8150029.68,5472453.609,-81.5002968,54.72453609,,,,,,
-8057002.087,5444895.013,-80.57002087,54.44895013,,,,,,
-8154323.245,5491286.466,-81.54323245,54.91286466,,,,,,
-10042020.22,3981996.897,-100.4202022,39.81996897,,,,,,
-10010930.56,4070370.983,-100.1093056,40.70370983,,,,,,
-10009850.52,4074289.561,-100.0985052,40.74289561,,,,,,
-9898883.143,3949020.25,-98.98883143,39.4902025,,,,,,
-10009714.32,4150750.624,-100.0971432,41.50750624,,,,,,
-10007727.43,4160007.209,-100.0772743,41.60007209,,,,,,
-10069419.97,4071753.002,-100.6941997,40.71753002,,,,,,
-9982325.586,4025241.88,-99.82325586,40.2524188,,,,,,
-9908157.463,4095552.825,-99.08157463,40.95552825,,,,,,
-10002659.87,3905334.143,-100.0265987,39.05334143,,,,,,
-10080781.17,4053898.909,-100.8078117,40.53898909,,,,,,
-9905359.738,4103727.6,-99.05359738,41.037276,,,,,,
-9881871.372,4079792.503,-98.81871372,40.79792503,,,,,,
-10054908.58,3893212.789,-100.5490858,38.93212789,,,,,,
-9939434.023,3930793.421,-99.39434023,39.30793421,,,,,,
-9888971.129,3850188.084,-98.88971129,38.50188084,,,,,,
-9953900.669,3878754.309,-99.53900669,38.78754309,,,,,,
-9890197.343,3858299.209,-98.90197343,38.58299209,,,,,,
-9936133.676,3845742.887,-99.36133676,38.45742887,,,,,,
-9934304.85,3869681.603,-99.3430485,38.69681603,,,,,,
-9931888.102,3850971.579,-99.31888102,38.50971579,,,,,,
-9899791.42,3869114.644,-98.9979142,38.69114644,,,,,,
-9905927.471,3862935.132,-99.05927471,38.62935132,,,,,,
-9915642.33,3852049.563,-99.1564233,38.52049563,,,,,,
-7947596.428,5138117.197,-79.47596428,51.38117197,,,,,,
-7962043.716,5070257.968,-79.62043716,50.70257968,,,,,,
-7950936.368,5089995.127,-79.50936368,50.89995127,,,,,,
-9963035.702,3631560.588,-99.63035702,36.31560588,,,,,,
-10004555.32,3663204.119,-100.0455532,36.63204119,,,,,,
-10045036.65,3799003.449,-100.4503665,37.99003449,,,,,,
-9877900.904,3816942.765,-98.77900904,38.16942765,,,,,,
-9852435.388,3818018.678,-98.52435388,38.18018678,,,,,,
-9925716.922,3719912.379,-99.25716922,37.19912379,,,,,,
-10039504.98,3686716.104,-100.3950498,36.86716104,,,,,,
-9906701.652,3782013.985,-99.06701652,37.82013985,,,,,,
-9900623.722,3753790.462,-99.00623722,37.53790462,,,,,,
-9995651.134,3707282.985,-99.95651134,37.07282985,,,,,,
-9847253.972,3557206.746,-98.47253972,35.57206746,,,,,,
-9886757.895,3760415.001,-98.86757895,37.60415001,,,,,,
-9922378.819,3701499.023,-99.22378819,37.01499023,,,,,,
-10043716.7,3809101.453,-100.437167,38.09101453,,,,,,
-9980471.95,3576101.742,-99.8047195,35.76101742,,,,,,
-9966065.143,3731990.046,-99.66065143,37.31990046,,,,,,
-9858708.999,3836618.182,-98.58708999,38.36618182,,,,,,
-9862951.137,3816473.183,-98.62951137,38.16473183,,,,,,
-9946939.134,3688343.63,-99.46939134,36.8834363,,,,,,
-10043501.93,3696838.164,-100.4350193,36.96838164,,,,,,
-9904428.357,3741258.958,-99.04428357,37.41258958,,,,,,
-9933486.235,3779778.066,-99.33486235,37.79778066,,,,,,
-9936432.843,3772340.844,-99.36432843,37.72340844,,,,,,
-9957689.195,3551582.465,-99.57689195,35.51582465,,,,,,
-9918147.766,3733919.078,-99.18147766,37.33919078,,,,,,
-9868574.206,3803028.719,-98.68574206,38.03028719,,,,,,
-8886703.663,5071549.374,-88.86703663,50.71549374,,,,,,
-8868257.714,4897391.29,-88.68257714,48.9739129,,,,,,
-8946960.645,5070610.935,-89.46960645,50.70610935,,,,,,
-8876497.973,4954165.731,-88.76497973,49.54165731,,,,,,
-8946167.78,5144733.784,-89.4616778,51.44733784,,,,,,
-8908572.124,5176456.972,-89.08572124,51.76456972,,,,,,
-8912403.776,5181182.399,-89.12403776,51.81182399,,,,,,
-8901623.785,5174659.623,-89.01623785,51.74659623,,,,,,
-8910976.805,5178779.162,-89.10976805,51.78779162,,,,,,
-8927957.944,5172544.224,-89.27957944,51.72544224,,,,,,
-8892539.792,5166285.857,-88.92539792,51.66285857,,,,,,
-8921948.604,5175891.82,-89.21948604,51.7589182,,,,,,
-8924565.232,5175500.513,-89.24565232,51.75500513,,,,,,
-8884470.253,5161335.993,-88.84470253,51.61335993,,,,,,
-8704223.784,5155449.697,-87.04223784,51.55449697,,,,,,
-8700112.939,5127955.145,-87.00112939,51.27955145,,,,,,
-8645305.465,5108575.705,-86.45305465,51.08575705,,,,,,
-8668642.139,5160095.526,-86.68642139,51.60095526,,,,,,
-8940764.943,5110346.804,-89.40764943,51.10346804,,,,,,
-8917935.264,5126746.154,-89.17935264,51.26746154,,,,,,
-8952915.632,5109676.801,-89.52915632,51.09676801,,,,,,
-8887921.191,5130783.276,-88.87921191,51.30783276,,,,,,
-8658107.228,4999572.854,-86.58107228,49.99572854,,,,,,
-8658009.222,4999262.944,-86.58009222,49.99262944,,,,,,
-8893685.431,4913524.549,-88.93685431,49.13524549,,,,,,
-8138920.499,5591958.809,-81.38920499,55.91958809,,,,,,
-9989293.354,4077246.445,-99.89293354,40.77246445,,,,,,
-9944837.897,4020815.715,-99.44837897,40.20815715,,,,,,
-9991446.202,3987417.076,-99.91446202,39.87417076,,,,,,
-9853236.036,4049912.958,-98.53236036,40.49912958,,,,,,
-9855169.556,4045626.482,-98.55169556,40.45626482,,,,,,
-10002368.59,4051035.844,-100.0236859,40.51035844,,,,,,
-9908348.206,4045353.642,-99.08348206,40.45353642,,,,,,
-9894759.156,4044454.455,-98.94759156,40.44454455,,,,,,
-9924670.313,4076024.224,-99.24670313,40.76024224,,,,,,
-9911084.74,4052899.69,-99.1108474,40.5289969,,,,,,
-9926001.966,4052773.882,-99.26001966,40.52773882,,,,,,
-9995417.487,4068423.97,-99.95417487,40.6842397,,,,,,
-9994891.167,4056846.146,-99.94891167,40.56846146,,,,,,
-10003740.97,4061453.392,-100.0374097,40.61453392,,,,,,
